date,Underlying_date,Underlying_close,Underlying_high,Underlying_low,Underlying_open,Underlying_volume,20.0_close,20.0_high,20.0_low,20.0_open,20.0_volume,21.0_close,21.0_high,21.0_low,21.0_open,21.0_volume,21.5_close,21.5_high,21.5_low,21.5_open,21.5_volume,22.0_close,22.0_high,22.0_low,22.0_open,22.0_volume,22.5_close,22.5_high,22.5_low,22.5_open,22.5_volume,23.0_close,23.0_high,23.0_low,23.0_open,23.0_volume,23.5_close,23.5_high,23.5_low,23.5_open,23.5_volume,24.0_close,24.0_high,24.0_low,24.0_open,24.0_volume,24.5_close,24.5_high,24.5_low,24.5_open,24.5_volume,25.0_close,25.0_high,25.0_low,25.0_open,25.0_volume,25.5_close,25.5_high,25.5_low,25.5_open,25.5_volume,26.0_close,26.0_high,26.0_low,26.0_open,26.0_volume,26.5_close,26.5_high,26.5_low,26.5_open,26.5_volume,27.0_close,27.0_high,27.0_low,27.0_open,27.0_volume,27.5_close,27.5_high,27.5_low,27.5_open,27.5_volume,28.0_close,28.0_high,28.0_low,28.0_open,28.0_volume,28.5_close,28.5_high,28.5_low,28.5_open,28.5_volume,29.0_close,29.0_high,29.0_low,29.0_open,29.0_volume,29.5_close,29.5_high,29.5_low,29.5_open,29.5_volume
2019-05-20,2019-05-20,28.94,29.8,28.4,29.31,32737337.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.55,6.65,6.55,6.65,33.0,,,,,,5.6,5.6,5.6,5.6,10.0,,,,,,5.53,5.53,5.53,5.53,5.0,,,,,,4.65,5.04,4.49,5.04,8.0,,,,,,4.1,4.59,3.8,4.35,60.0,,,,,,3.7,4.0,3.4,4.0,686.0,,,,,,3.2,3.75,3.01,3.59,267.0,,,,,
2019-05-21,2019-05-21,27.48,28.02,27.39,28.0,23455232.0,,,,,,,,,,,,,,,,5.9,6.52,5.9,6.52,14.0,,,,,,5.4,5.6,5.4,5.6,28.0,,,,,,4.95,4.95,4.95,4.95,11.0,,,,,,4.0,4.25,4.0,4.25,31.0,,,,,,3.58,3.8,3.58,3.8,77.0,,,,,,3.12,3.4,3.1,3.39,59.0,,,,,,2.73,3.1,2.73,3.1,434.0,,,,,,2.44,2.83,2.44,2.83,638.0,,,,,
2019-05-22,2019-05-22,27.22,27.69,26.93,27.6,28075437.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,5.2,5.2,5.2,3.0,,,,,,4.65,4.65,4.65,4.65,2.0,,,,,,3.76,4.03,3.76,4.03,5.0,,,,,,3.3,3.62,3.3,3.62,39.0,,,,,,2.98,3.2,2.88,3.08,139.0,,,,,,2.58,2.86,2.55,2.72,679.0,,,,,,2.41,2.52,2.41,2.43,43.0,,,,,
2019-05-23,2019-05-23,29.02,29.5,28.25,28.25,42745667.0,,,,,,,,,,,,,,,,7.16,7.25,7.16,7.25,25.0,,,,,,6.37,6.45,6.37,6.45,25.0,,,,,,,,,,,,,,,,5.52,5.52,4.75,4.75,19.0,,,,,,4.75,4.85,4.15,4.3,52.0,,,,,,4.15,4.27,3.66,3.66,108.0,,,,,,3.8,3.95,3.3,3.3,217.0,,,,,,3.28,3.5,2.45,3.35,32.0,,,,,
2019-05-24,2019-05-24,28.42,28.8,27.88,28.17,24589353.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.62,5.62,5.62,5.62,1.0,,,,,,5.18,5.18,5.05,5.05,31.0,,,,,,,,,,,,,,,,3.9,4.34,3.85,3.9,69.0,,,,,,3.6,3.6,3.45,3.45,21.0,,,,,,3.2,3.32,3.0,3.05,84.0,,,,,,2.7,3.02,2.69,2.74,142.0,,,,,
2019-05-28,2019-05-28,29.27,29.27,27.76,28.22,22138340.0,8.18,8.18,8.0,8.0,18.0,,,,,,,,,,,,,,,,,,,,,6.59,6.59,5.6,5.85,14.0,,,,,,5.4,5.4,4.77,4.77,4.0,,,,,,4.55,4.55,4.2,4.41,87.0,,,,,,3.91,3.91,3.91,3.91,1.0,,,,,,4.05,4.05,3.33,3.6,57.0,,,,,,3.6,3.65,2.85,3.1,1138.0,,,,,,3.3,3.3,2.5,2.73,1197.0,,,,,
2019-05-29,2019-05-29,29.84,30.3701,29.32,29.89,33021038.0,10.15,10.15,10.05,10.1,46.0,,,,,,,,,,,,,,,,,,,,,7.18,7.2,6.83,7.2,3.0,,,,,,6.45,6.45,6.3,6.3,41.0,,,,,,5.6,6.0,5.4,5.87,260.0,,,,,,5.32,5.32,5.0,5.25,57.0,,,,,,4.4,4.65,4.4,4.46,10.0,,,,,,3.9,4.32,3.75,4.14,320.0,,,,,,3.5,3.76,3.25,3.75,4006.0,,,,,
2019-05-30,2019-05-30,29.31,29.88,28.845,29.11,20277162.0,9.14,9.26,8.99,8.99,19.0,,,,,,,,,,,,,,,,,,,,,7.07,7.07,6.67,6.67,8.0,,,,,,5.83,5.83,5.83,5.83,30.0,,,,,,5.5,5.59,5.05,5.05,152.0,,,,,,4.69,4.69,4.69,4.69,2.0,,,,,,4.09,4.41,3.85,3.95,51.0,,,,,,3.55,3.89,3.3,3.46,74.0,,,,,,3.2,3.38,2.9,3.18,250.0,,,,,
2019-05-31,2019-05-31,30.42,30.89,29.905,30.73,28925166.0,10.3,10.64,10.3,10.64,9.0,,,,,,,,,,,,,,,,,,,,,7.75,7.77,7.75,7.77,100.0,,,,,,7.01,7.01,7.0,7.0,32.0,,,,,,6.21,6.3,5.98,6.27,54.0,,,,,,5.51,5.58,5.3,5.58,38.0,,,,,,4.75,5.15,4.74,5.09,284.0,,,,,,4.24,4.55,4.1,4.38,120.0,,,,,,3.85,4.1,3.54,4.03,541.0,,,,,
2019-06-03,2019-06-03,30.73,31.41,29.8199,30.4,29037266.0,10.15,10.25,10.15,10.25,2.0,9.37,9.37,9.37,9.37,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.97,6.97,6.65,6.65,31.0,,,,,,6.34,6.34,5.85,5.95,170.0,,,,,,5.9,5.9,5.5,5.62,16.0,,,,,,5.47,5.47,4.95,4.95,18.0,,,,,,4.65,4.8,3.85,4.25,249.0,,,,,,4.12,4.28,3.4,3.45,328.0,,,,,
2019-06-04,2019-06-04,29.02,30.24,29.0,29.81,24171477.0,9.1,10.11,9.1,10.0,967.0,,,,,,,,,,,8.05,8.05,8.05,8.05,15.0,,,,,,,,,,,,,,,,5.5,6.0,5.5,6.0,91.0,,,,,,4.8,5.42,4.8,5.42,4.0,,,,,,4.3,5.01,4.3,5.0,34.0,,,,,,3.81,4.43,3.81,4.29,11.0,,,,,,3.4,3.87,3.35,3.87,104.0,,,,,,2.79,3.45,2.79,3.42,118.0,,,,,
2019-06-05,2019-06-05,28.46,29.33,28.31,28.65,23479972.0,8.4,9.3,8.4,9.1,16.0,7.87,7.87,7.87,7.87,3.0,,,,,,7.2,7.2,7.2,7.2,21.0,,,,,,5.95,5.95,5.95,5.95,1.0,,,,,,5.4,5.48,5.4,5.48,11.0,,,,,,4.25,4.25,4.25,4.25,2.0,,,,,,3.79,4.1,3.79,4.1,28.0,,,,,,3.25,3.7,3.25,3.55,31.0,,,,,,2.67,3.15,2.67,3.15,45.0,,,,,,2.35,2.82,2.35,2.72,1304.0,,,,,
2019-06-06,2019-06-06,27.85,28.55,27.77,28.24,18497198.0,7.9,8.46,7.9,8.3,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.85,4.95,4.85,4.95,102.0,,,,,,3.82,4.2,3.82,4.15,43.0,,,,,,3.25,3.55,3.25,3.55,29.0,,,,,,2.78,3.15,2.78,3.15,95.0,,,,,,2.45,2.79,2.4,2.64,184.0,,,,,,2.02,2.4,2.02,2.33,356.0,,,,,
2019-06-07,2019-06-07,28.06,28.1615,27.6,27.77,23326873.0,8.15,8.15,7.7,7.8,11.0,,,,,,,,,,,5.8,5.96,5.8,5.96,3.0,,,,,,,,,,,,,,,,4.6,4.6,4.47,4.47,118.0,,,,,,3.87,3.87,3.65,3.65,45.0,,,,,,3.35,3.35,3.18,3.3,67.0,,,,,,2.8,2.85,2.68,2.78,109.0,,,,,,2.5,2.5,2.31,2.32,329.0,,,,,,2.14,2.14,1.98,2.0,912.0,,,,,
2019-06-10,2019-06-10,27.86,28.24,27.61,27.71,14480560.0,7.84,7.85,7.65,7.85,6.0,,,,,,,,,,,5.86,6.0,5.86,6.0,7.0,,,,,,5.1,5.15,4.95,4.96,5.0,,,,,,4.29,4.35,4.24,4.24,35.0,,,,,,3.66,3.71,3.62,3.62,14.0,,,,,,3.15,3.2,3.05,3.05,46.0,,,,,,2.61,2.83,2.56,2.56,39.0,,,,,,2.2,2.42,2.16,2.16,132.0,,,,,,1.91,2.07,1.87,1.88,480.0,,,,,
2019-06-11,2019-06-11,27.91,28.3,27.3,27.4,18841531.0,7.35,7.45,7.35,7.45,4.0,,,,,,,,,,,5.95,5.95,5.7,5.7,31.0,,,,,,,,,,,,,,,,4.02,4.14,4.02,4.14,54.0,,,,,,3.7,3.75,3.4,3.4,135.0,,,,,,3.15,3.35,2.75,2.75,251.0,,,,,,2.73,2.84,2.38,2.38,242.0,,,,,,2.24,2.4,2.0,2.03,401.0,,,,,,1.85,2.07,1.65,1.69,1466.0,,,,,
2019-06-12,2019-06-12,27.78,28.3,27.66,28.11,14225241.0,7.73,8.25,7.73,8.25,9.0,,,,,,,,,,,,,,,,,,,,,4.96,5.21,4.96,5.21,37.0,,,,,,4.11,4.53,4.1,4.47,94.0,,,,,,3.58,3.8,3.58,3.75,35.0,,,,,,2.9,3.25,2.89,3.2,29.0,,,,,,2.4,2.83,2.4,2.73,247.0,,,,,,2.09,2.39,2.05,2.3,206.0,,,,,,1.74,1.96,1.73,1.94,130.0,,,,,
2019-06-13,2019-06-13,27.61,27.905,27.33,27.45,17051858.0,7.35,7.46,7.35,7.46,4.0,,,,,,,,,,,5.48,5.48,5.48,5.48,3.0,,,,,,4.96,4.96,4.6,4.6,20.0,,,,,,4.25,4.25,3.88,3.88,118.0,,,,,,3.4,3.4,3.15,3.23,51.0,,,,,,2.85,2.85,2.67,2.7,9.0,,,,,,2.37,3.23,2.17,3.23,434.0,,,,,,1.95,2.06,1.82,1.82,852.0,,,,,,1.69,1.75,1.52,1.58,734.0,,,,,
2019-06-14,2019-06-14,27.32,28.06,27.28,27.8,13682989.0,8.0,8.0,7.85,7.85,15.0,,,,,,,,,,,5.42,5.42,5.42,5.42,3.0,,,,,,4.77,5.0,4.77,5.0,45.0,,,,,,3.75,4.31,3.74,4.31,112.0,,,,,,3.05,3.6,3.05,3.6,58.0,,,,,,2.5,3.0,2.5,2.98,94.0,,,,,,2.07,2.53,2.07,2.45,292.0,,,,,,1.69,2.12,1.69,2.07,633.0,,,,,,1.41,1.75,1.4,1.74,356.0,,,,,
2019-06-17,2019-06-17,27.03,27.36,26.8815,27.29,14470210.0,7.03,7.19,6.99,7.12,30.0,6.03,6.03,6.03,6.03,10.0,,,,,,5.25,5.25,5.25,5.25,6.0,,,,,,4.35,4.35,4.35,4.35,4.0,,,,,,3.55,3.58,3.4,3.58,80.0,,,,,,2.81,2.9,2.73,2.9,63.0,,,,,,2.28,2.48,2.21,2.48,56.0,,,,,,1.83,2.05,1.79,2.05,187.0,,,,,,1.52,1.68,1.46,1.66,253.0,,,,,,1.27,1.32,1.22,1.3,152.0,,,,,
2019-06-18,2019-06-18,26.82,26.98,26.35,26.54,24889651.0,6.9,6.9,6.4,6.6,29.0,5.75,5.85,5.49,5.52,15.0,,,,,,4.91,4.91,4.5,4.8,8.0,,,,,,3.78,3.87,3.78,3.87,131.0,,,,,,3.3,3.35,3.0,3.0,76.0,,,,,,2.7,2.7,2.4,2.53,117.0,,,,,,2.19,2.19,1.91,1.93,175.0,,,,,,1.84,1.84,1.54,1.69,347.0,,,,,,1.5,1.54,1.24,1.29,1125.0,,,,,,1.22,1.26,1.0,1.09,2748.0,,,,,
2019-06-19,2019-06-19,25.93,26.93,25.88,26.65,29671248.0,6.25,6.75,6.25,6.75,22.0,4.85,5.7,4.85,5.65,41.0,,,,,,4.34,4.46,4.34,4.46,3.0,,,,,,3.4,4.01,3.38,4.01,9.0,,,,,,2.6,3.3,2.6,3.18,186.0,,,,,,2.05,2.71,2.04,2.61,320.0,,,,,,1.58,2.23,1.58,2.17,406.0,,,,,,1.33,1.8,1.29,1.7,569.0,,,,,,1.04,1.5,1.03,1.42,889.0,,,,,,0.85,1.21,0.84,1.15,1263.0,,,,,
2019-06-20,2019-06-20,26.01,26.82,25.26,25.46,34444193.0,6.0,6.0,5.72,5.72,107.0,4.9,5.25,4.4,4.76,78.0,,,,,,4.25,4.8,3.54,3.75,522.0,,,,,,3.3,3.5,2.75,2.75,36.0,,,,,,2.68,3.3,2.19,2.25,361.0,,,,,,2.17,2.55,1.69,1.83,676.0,,,,,,1.71,2.2,1.35,1.39,731.0,,,,,,1.41,1.72,1.07,1.14,1978.0,,,,,,1.13,1.47,0.84,0.86,5396.0,,,,,,0.86,1.2,0.68,0.73,992.0,,,,,
2019-06-21,2019-06-21,26.62,26.81,25.885,26.2,19740690.0,,,,,,5.52,5.75,5.06,5.06,21.0,,,,,,4.21,4.45,4.18,4.45,27.0,,,,,,3.95,3.95,3.35,3.35,11.0,,,,,,3.18,3.18,2.67,2.9,89.0,,,,,,2.56,2.56,2.06,2.34,379.0,,,,,,1.93,2.07,1.62,1.85,911.0,,,,,,1.5,1.66,1.28,1.48,423.0,,,,,,1.3,1.31,1.02,1.18,621.0,,,,,,0.98,1.08,0.84,0.91,5218.0,,,,,
2019-06-24,2019-06-24,26.38,26.52,26.14,26.45,12634966.0,6.25,6.25,6.25,6.25,5.0,5.4,5.4,5.39,5.39,4.0,,,,,,4.35,4.5,4.25,4.5,31.0,,,,,,3.56,3.6,3.47,3.6,195.0,,,,,,2.91,2.91,2.78,2.78,83.0,2.44,2.56,2.44,2.46,9.0,2.26,2.31,2.15,2.28,311.0,2.02,2.02,1.94,1.94,24.0,1.78,1.91,1.68,1.91,791.0,1.61,1.65,1.5,1.65,92.0,1.4,1.49,1.31,1.44,767.0,1.26,1.26,1.21,1.25,177.0,1.1,1.17,1.05,1.17,396.0,0.97,1.05,0.96,0.99,105.0,0.89,0.97,0.83,0.87,341.0,0.75,0.79,0.75,0.79,122.0
2019-06-25,2019-06-25,27.05,27.181,26.37,26.4,17296855.0,7.15,7.15,6.63,6.63,22.0,6.15,6.15,5.55,5.55,32.0,,,,,,5.05,5.05,5.05,5.05,2.0,,,,,,4.15,4.15,3.66,3.66,49.0,3.3,3.35,3.3,3.35,27.0,3.42,3.42,2.86,3.0,251.0,3.05,3.05,2.67,2.67,15.0,2.71,2.81,2.25,2.27,257.0,2.41,2.47,2.04,2.15,91.0,2.15,2.2,1.61,1.61,429.0,1.94,1.94,1.58,1.58,76.0,1.71,1.76,1.4,1.42,905.0,1.43,1.57,1.24,1.24,146.0,1.36,1.41,1.11,1.11,1390.0,1.23,1.23,1.02,1.06,32.0,1.09,1.11,0.88,1.08,437.0,0.97,0.98,0.8,0.81,142.0
2019-06-26,2019-06-26,26.84,27.05,26.39,26.52,13586640.0,6.68,6.71,6.5,6.5,27.0,5.95,5.95,5.75,5.75,10.0,,,,,,4.85,4.85,4.85,4.85,50.0,,,,,,3.7,3.7,3.7,3.7,35.0,3.3,3.3,3.3,3.3,19.0,3.04,3.04,2.95,2.95,46.0,3.0,3.0,2.65,2.65,76.0,2.5,2.66,2.26,2.54,281.0,2.4,2.4,2.0,2.0,37.0,1.95,2.14,1.76,1.9,431.0,1.74,1.87,1.61,1.73,147.0,1.6,1.71,1.36,1.48,351.0,1.51,1.51,1.25,1.31,117.0,1.24,1.37,0.89,0.89,337.0,1.11,1.11,0.99,1.02,3.0,0.98,1.07,0.86,0.86,232.0,0.89,0.89,0.89,0.89,47.0
2019-06-27,2019-06-27,26.42,26.795,26.2,26.65,14890831.0,6.25,6.45,6.25,6.45,22.0,5.35,5.35,5.32,5.32,13.0,,,,,,4.49,4.49,4.49,4.49,25.0,,,,,,,,,,,3.1,3.2,3.1,3.2,53.0,2.87,3.0,2.83,2.92,140.0,2.55,2.77,2.55,2.76,12.0,2.21,2.51,2.17,2.29,141.0,2.02,2.24,1.92,2.24,93.0,1.77,1.97,1.7,1.86,375.0,1.59,1.77,1.52,1.64,1328.0,1.35,1.56,1.35,1.44,799.0,1.23,1.38,1.23,1.29,348.0,1.07,1.25,1.06,1.1,766.0,0.98,1.1,0.98,1.04,316.0,0.87,0.98,0.83,0.88,490.0,0.78,0.88,0.77,0.77,285.0
2019-06-28,2019-06-28,26.0,26.3,25.87,26.13,17624656.0,5.65,6.2,5.65,6.2,22.0,5.1,5.2,5.1,5.2,74.0,,,,,,4.24,4.3,4.23,4.25,76.0,,,,,,3.41,3.45,3.41,3.45,103.0,2.98,3.05,2.92,3.05,98.0,2.47,2.77,2.47,2.68,447.0,2.31,2.42,2.31,2.39,76.0,1.88,2.17,1.88,2.09,306.0,1.81,1.92,1.8,1.87,187.0,1.61,1.7,1.55,1.65,2385.0,1.37,1.52,1.37,1.46,345.0,1.13,1.35,1.13,1.26,762.0,1.08,1.2,1.08,1.19,362.0,0.88,1.06,0.87,1.02,1695.0,0.7,0.95,0.7,0.9,26.0,0.66,0.85,0.66,0.83,411.0,0.68,0.75,0.68,0.73,599.0
2019-07-01,2019-07-01,24.56,25.08,24.46,24.55,30302465.0,4.48,4.48,4.48,4.48,1.0,3.9,4.05,3.61,3.61,31.0,,,,,,3.1,3.1,2.65,2.65,138.0,2.33,2.68,2.33,2.37,45.0,2.04,2.32,1.94,2.04,383.0,1.69,1.97,1.68,1.68,117.0,1.46,1.74,1.36,1.67,1715.0,1.18,1.48,1.16,1.4,451.0,1.06,1.27,0.98,1.12,3114.0,0.88,1.07,0.86,0.94,570.0,0.76,0.99,0.68,0.68,4040.0,0.63,0.8,0.6,0.71,784.0,0.57,0.69,0.5,0.64,460.0,0.54,0.6,0.45,0.48,282.0,0.42,0.64,0.39,0.64,2012.0,0.38,0.43,0.34,0.38,250.0,0.33,0.48,0.29,0.48,3218.0,0.33,0.33,0.27,0.27,24.0
2019-07-02,2019-07-02,23.65,24.6,23.61,24.6,26022509.0,3.85,4.5,3.85,4.5,7.0,2.82,3.4,2.82,3.26,296.0,2.31,3.03,2.28,3.02,122.0,2.0,2.65,2.0,2.58,258.0,1.59,2.22,1.59,2.17,204.0,1.33,1.97,1.33,1.95,778.0,1.09,1.66,1.08,1.6,550.0,0.88,1.43,0.88,1.43,3365.0,0.75,1.25,0.75,1.25,1933.0,0.62,1.0,0.62,1.0,3433.0,0.54,0.84,0.54,0.79,1046.0,0.45,0.78,0.45,0.78,5441.0,0.39,0.62,0.39,0.6,127.0,0.34,0.6,0.34,0.6,421.0,0.29,0.41,0.29,0.38,347.0,0.25,0.37,0.25,0.37,372.0,0.25,0.32,0.23,0.28,172.0,0.2,0.27,0.2,0.24,256.0,0.18,0.26,0.17,0.26,24.0
2019-07-03,2019-07-03,23.51,23.88,23.42,23.67,15809303.0,3.71,3.74,3.71,3.74,2.0,2.71,2.87,2.71,2.83,7.0,2.2,2.46,2.16,2.38,113.0,1.8,2.06,1.79,1.96,238.0,1.47,1.73,1.47,1.73,23.0,1.18,1.44,1.18,1.4,284.0,0.96,1.19,0.96,1.07,1360.0,0.79,1.0,0.79,0.91,3064.0,0.68,0.83,0.68,0.75,384.0,0.58,0.69,0.58,0.69,1308.0,0.48,0.59,0.48,0.56,17.0,0.44,0.58,0.41,0.58,758.0,0.39,0.42,0.37,0.41,472.0,0.31,0.35,0.31,0.34,167.0,0.27,0.37,0.27,0.37,44.0,0.24,0.28,0.24,0.28,741.0,0.2,0.23,0.2,0.23,45.0,0.18,0.22,0.18,0.21,1025.0,0.17,0.18,0.17,0.18,7.0
2019-07-05,2019-07-05,23.58,24.71,23.5,24.01,24124885.0,3.55,4.35,3.55,4.35,30.0,2.74,3.65,2.64,3.1,127.0,2.25,2.25,2.25,2.25,4.0,1.93,2.6,1.78,2.3,182.0,1.51,2.4,1.49,2.03,406.0,1.31,1.99,1.19,1.56,138.0,1.0,1.72,0.96,1.02,317.0,0.84,1.45,0.8,1.0,2721.0,0.68,1.25,0.66,0.82,2161.0,0.57,1.06,0.55,0.81,2802.0,0.47,0.88,0.45,0.66,208.0,0.41,0.78,0.38,0.41,2505.0,0.36,0.79,0.34,0.79,56.0,0.27,0.57,0.27,0.55,1434.0,0.24,0.45,0.24,0.37,105.0,0.21,0.41,0.21,0.3,1953.0,0.2,0.31,0.19,0.29,149.0,0.18,0.34,0.16,0.25,540.0,0.27,0.28,0.23,0.23,236.0
2019-07-08,2019-07-08,24.23,24.47,23.9,24.12,18014371.0,4.06,4.45,4.06,4.25,13.0,3.0,3.22,2.95,3.2,35.0,,,,,,2.19,2.47,2.1,2.37,133.0,1.72,2.09,1.72,1.93,228.0,1.54,1.7,1.42,1.7,114.0,1.23,1.4,1.14,1.18,347.0,1.0,1.15,0.88,1.01,1801.0,0.86,1.03,0.73,0.83,4246.0,0.67,0.79,0.56,0.56,1926.0,0.56,0.65,0.48,0.65,2580.0,0.46,0.69,0.4,0.69,2198.0,0.38,0.54,0.34,0.54,553.0,0.32,0.38,0.28,0.37,1121.0,0.24,0.31,0.24,0.31,280.0,0.24,0.27,0.2,0.27,584.0,0.2,0.23,0.19,0.23,21.0,0.15,0.21,0.15,0.2,442.0,0.13,0.17,0.13,0.17,232.0
