date,Underlying_date,Underlying_close,Underlying_high,Underlying_low,Underlying_open,Underlying_volume,20.0_close,20.0_high,20.0_low,20.0_open,20.0_volume,21.0_close,21.0_high,21.0_low,21.0_open,21.0_volume,21.5_close,21.5_high,21.5_low,21.5_open,21.5_volume,22.0_close,22.0_high,22.0_low,22.0_open,22.0_volume,22.5_close,22.5_high,22.5_low,22.5_open,22.5_volume,23.0_close,23.0_high,23.0_low,23.0_open,23.0_volume,23.5_close,23.5_high,23.5_low,23.5_open,23.5_volume,24.0_close,24.0_high,24.0_low,24.0_open,24.0_volume,24.5_close,24.5_high,24.5_low,24.5_open,24.5_volume,25.0_close,25.0_high,25.0_low,25.0_open,25.0_volume,25.5_close,25.5_high,25.5_low,25.5_open,25.5_volume,26.0_close,26.0_high,26.0_low,26.0_open,26.0_volume,26.5_close,26.5_high,26.5_low,26.5_open,26.5_volume,27.0_close,27.0_high,27.0_low,27.0_open,27.0_volume,27.5_close,27.5_high,27.5_low,27.5_open,27.5_volume,28.0_close,28.0_high,28.0_low,28.0_open,28.0_volume,28.5_close,28.5_high,28.5_low,28.5_open,28.5_volume,29.0_close,29.0_high,29.0_low,29.0_open,29.0_volume,29.5_close,29.5_high,29.5_low,29.5_open,29.5_volume
2019-05-06,2019-05-06,26.86,28.22,26.66,27.96,43610349.0,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.01,3.0,0.01,0.01,0.01,0.01,6.0,0.01,0.04,0.01,0.01,440.0,0.02,0.03,0.01,0.01,243.0,0.04,0.16,0.02,0.11,4248.0,0.09,0.09,0.03,0.04,1216.0,0.13,0.52,0.06,0.51,9368.0,0.25,0.28,0.15,0.18,666.0,0.38,0.77,0.22,0.76,5207.0,0.53,0.61,0.34,0.36,6355.0,0.7,0.85,0.5,0.6,3311.0,1.03,1.13,0.68,0.88,2635.0,1.2,1.44,0.9,1.06,5867.0,1.7,1.74,1.16,1.4,3803.0,2.06,2.09,1.32,1.32,2048.0,2.45,2.45,1.75,1.88,205.0,2.81,2.83,2.1,2.1,2016.0,2.76,2.83,2.44,2.69,74.0
2019-05-07,2019-05-07,31.33,32.07,28.14,28.41,85493717.0,0.01,0.01,0.01,0.01,1.0,0.01,0.02,0.01,0.01,30.0,0.01,0.01,0.01,0.01,5.0,0.01,0.02,0.01,0.01,21.0,0.02,0.02,0.01,0.01,9.0,0.02,0.03,0.01,0.03,255.0,0.04,0.04,0.02,0.04,152.0,0.05,0.12,0.03,0.06,1312.0,0.06,0.11,0.05,0.11,2458.0,0.13,0.2,0.07,0.2,4107.0,0.15,0.31,0.12,0.31,11659.0,0.28,0.47,0.16,0.44,4178.0,0.33,0.63,0.23,0.6,5058.0,0.48,0.87,0.3,0.8,11810.0,0.46,1.64,0.39,1.64,6460.0,0.77,1.4,0.51,1.27,4104.0,0.77,1.69,0.7,1.64,3748.0,1.23,1.97,0.81,1.94,5526.0,1.16,2.0,1.0,1.95,2863.0
2019-05-08,2019-05-08,30.71,31.54,29.61,30.99,44684771.0,,,,,,0.01,0.01,0.01,0.01,15.0,,,,,,0.01,0.02,0.01,0.02,17.0,0.01,0.01,0.01,0.01,1.0,0.01,0.02,0.01,0.01,42.0,0.02,0.02,0.02,0.02,97.0,0.03,0.07,0.01,0.07,206.0,0.05,0.06,0.03,0.06,88.0,0.08,0.12,0.04,0.12,1454.0,0.11,0.15,0.07,0.13,5696.0,0.18,0.24,0.12,0.2,1371.0,0.23,0.31,0.18,0.27,201.0,0.36,0.45,0.25,0.33,16684.0,0.43,0.6,0.35,0.44,518.0,0.65,0.79,0.46,0.64,734.0,0.81,1.0,0.66,0.87,5844.0,0.98,1.25,0.82,1.0,754.0,1.2,1.52,1.04,1.22,2591.0
2019-05-09,2019-05-09,30.55,33.29,30.46,32.4,60451039.0,,,,,,0.01,0.01,0.01,0.01,20.0,,,,,,0.01,0.01,0.01,0.01,1.0,,,,,,0.01,0.01,0.01,0.01,10.0,0.02,0.02,0.02,0.02,169.0,0.03,0.03,0.01,0.01,273.0,0.03,0.04,0.02,0.02,307.0,0.05,0.07,0.02,0.04,1320.0,0.06,0.14,0.04,0.14,629.0,0.14,0.14,0.05,0.11,3099.0,0.2,0.22,0.07,0.11,536.0,0.3,0.3,0.11,0.3,27027.0,0.38,0.38,0.14,0.36,1399.0,0.52,1.47,0.22,0.27,24324.0,0.74,0.74,0.3,0.36,6141.0,0.9,0.95,0.38,0.51,7325.0,1.18,3.03,0.52,0.68,10076.0
2019-05-10,2019-05-10,28.19,31.6399,28.19,30.88,60955834.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.01,0.01,5.0,0.01,0.01,0.01,0.01,1.0,0.02,0.03,0.01,0.02,275.0,0.04,0.05,0.02,0.02,465.0,0.06,0.07,0.03,0.05,1764.0,0.12,0.13,0.05,0.07,3358.0,0.25,0.25,0.07,0.09,5361.0,0.35,0.36,0.11,0.15,3396.0,0.56,0.56,0.16,0.22,16030.0,0.78,0.78,0.23,0.3,6691.0,1.04,1.04,0.32,0.39,16580.0,1.3,1.31,0.43,0.62,4129.0,1.59,1.64,0.58,0.83,6655.0,2.0,2.0,0.74,1.02,3434.0
2019-05-13,2019-05-13,32.45,32.59,30.82,31.67,60055151.0,,,,,,,,,,,,,,,,0.01,0.01,0.01,0.01,11.0,,,,,,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01,30.0,0.01,0.03,0.01,0.01,74.0,0.01,0.01,0.01,0.01,51.0,0.01,0.03,0.01,0.03,178.0,0.01,0.04,0.01,0.04,261.0,0.03,0.05,0.02,0.04,3447.0,0.04,0.08,0.03,0.05,426.0,0.04,0.13,0.04,0.09,4699.0,0.07,0.2,0.07,0.18,1103.0,0.1,0.38,0.09,0.38,5066.0,0.15,0.43,0.14,0.22,2665.0,0.23,0.6,0.21,0.35,8381.0,0.33,1.2,0.33,1.2,3201.0
2019-05-14,2019-05-14,30.65,31.44,30.23,31.24,36854411.0,,,,,,,,,,,,,,,,0.01,0.01,0.01,0.01,2.0,,,,,,,,,,,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.01,40.0,0.01,0.02,0.01,0.01,33.0,0.01,0.01,0.01,0.01,67.0,0.02,0.02,0.01,0.01,103.0,0.03,0.03,0.01,0.02,9334.0,0.02,0.04,0.02,0.04,79.0,0.04,0.06,0.03,0.06,482.0,0.06,0.1,0.05,0.09,763.0,0.11,0.16,0.1,0.14,11117.0,0.19,0.27,0.14,0.22,1552.0,0.29,0.4,0.24,0.31,6605.0,0.44,0.59,0.39,0.52,5942.0
2019-05-15,2019-05-15,29.36,31.7179,29.27,31.5,32088264.0,,,,,,0.01,0.01,0.01,0.01,8.0,,,,,,0.01,0.01,0.01,0.01,2.0,,,,,,,,,,,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01,5.0,0.01,0.01,0.01,0.01,5.0,0.01,0.01,0.01,0.01,3.0,0.01,0.01,0.01,0.01,12.0,0.01,0.03,0.01,0.02,146.0,0.03,0.03,0.01,0.02,20.0,0.04,0.05,0.01,0.01,308.0,0.09,0.1,0.02,0.04,1034.0,0.15,0.18,0.03,0.05,3304.0,0.29,0.32,0.06,0.06,7261.0,0.48,0.56,0.11,0.16,11275.0,0.74,0.82,0.19,0.24,6648.0
2019-05-16,2019-05-16,28.1,29.1499,27.91,29.13,31128917.0,,,,,,,,,,,,,,,,0.01,0.01,0.01,0.01,17.0,,,,,,,,,,,0.01,0.01,0.01,0.01,1000.0,,,,,,0.01,0.01,0.01,0.01,4.0,0.01,0.02,0.01,0.01,61.0,0.01,0.02,0.01,0.01,205.0,0.02,0.03,0.01,0.01,699.0,0.03,0.06,0.02,0.02,1266.0,0.06,0.15,0.03,0.03,34868.0,0.18,0.29,0.09,0.09,5737.0,0.38,0.54,0.17,0.17,27623.0,0.67,0.84,0.35,0.35,1826.0,1.03,1.25,0.56,0.59,10254.0,1.51,1.68,0.61,0.88,973.0
2019-05-17,2019-05-17,28.52,29.26,27.73,29.24,43742319.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.01,0.01,5.0,0.01,0.01,0.01,0.01,2.0,,,,,,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01,20.0,,,,,,0.01,0.01,0.01,0.01,115.0,0.02,0.02,0.01,0.01,814.0,0.01,0.04,0.01,0.02,5028.0,0.01,0.17,0.01,0.01,17811.0,0.01,0.45,0.01,0.06,33360.0,0.09,0.83,0.03,0.21,30823.0,0.48,1.25,0.35,0.42,9322.0,0.98,1.72,0.7,0.74,12248.0
