date,Underlying_date,Underlying_close,Underlying_high,Underlying_low,Underlying_open,Underlying_volume,20.0_close,20.0_high,20.0_low,20.0_open,20.0_volume,21.0_close,21.0_high,21.0_low,21.0_open,21.0_volume,22.0_close,22.0_high,22.0_low,22.0_open,22.0_volume,22.5_close,22.5_high,22.5_low,22.5_open,22.5_volume,23.0_close,23.0_high,23.0_low,23.0_open,23.0_volume,23.5_close,23.5_high,23.5_low,23.5_open,23.5_volume,24.0_close,24.0_high,24.0_low,24.0_open,24.0_volume,24.5_close,24.5_high,24.5_low,24.5_open,24.5_volume,25.0_close,25.0_high,25.0_low,25.0_open,25.0_volume,25.5_close,25.5_high,25.5_low,25.5_open,25.5_volume,26.0_close,26.0_high,26.0_low,26.0_open,26.0_volume,26.5_close,26.5_high,26.5_low,26.5_open,26.5_volume,27.0_close,27.0_high,27.0_low,27.0_open,27.0_volume,27.5_close,27.5_high,27.5_low,27.5_open,27.5_volume,28.0_close,28.0_high,28.0_low,28.0_open,28.0_volume,28.5_close,28.5_high,28.5_low,28.5_open,28.5_volume,29.0_close,29.0_high,29.0_low,29.0_open,29.0_volume,29.5_close,29.5_high,29.5_low,29.5_open,29.5_volume
2019-06-14,2019-06-14,27.32,28.06,27.28,27.8,13682989.0,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0.01,0.01,2.0,0.01,0.01,0.01,0.01,13.0,0.02,0.63,0.01,0.01,83.0,0.03,0.03,0.02,0.02,91.0,0.04,0.04,0.02,0.02,25905.0,0.08,0.09,0.05,0.06,705.0,0.17,0.17,0.09,0.12,3801.0,0.35,0.61,0.18,0.21,2518.0,0.51,0.53,0.33,0.37,6240.0,0.81,0.81,0.53,0.58,5986.0,1.2,1.2,0.8,1.0,1853.0,1.54,1.54,1.18,1.21,390.0,1.97,1.97,1.51,1.56,374.0,2.38,2.42,1.91,1.99,393.0
2019-06-17,2019-06-17,27.03,27.36,26.8815,27.29,14470210.0,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.01,0.01,12.0,,,,,,0.02,0.02,0.01,0.01,1031.0,0.03,0.03,0.01,0.01,225.0,0.05,0.05,0.02,0.03,6664.0,0.11,0.11,0.05,0.06,1949.0,0.21,0.21,0.11,0.18,12013.0,0.37,0.37,0.24,0.27,3026.0,0.65,0.65,0.45,0.53,12102.0,0.95,0.98,0.75,0.75,942.0,1.35,1.35,1.08,1.13,1057.0,1.61,1.76,1.47,1.47,675.0,2.13,2.26,1.92,1.96,679.0,2.59,2.69,2.35,2.35,255.0
2019-06-18,2019-06-18,26.82,26.98,26.35,26.54,24889651.0,,,,,,,,,,,0.01,0.01,0.01,0.01,2.0,,,,,,0.01,0.01,0.01,0.01,25.0,0.02,0.02,0.02,0.02,2.0,0.02,0.03,0.02,0.03,1975.0,0.03,0.07,0.03,0.03,206.0,0.07,0.14,0.05,0.05,2198.0,0.15,0.25,0.13,0.14,1558.0,0.28,0.43,0.19,0.19,4559.0,0.46,0.7,0.4,0.4,2172.0,0.73,1.04,0.7,0.81,5982.0,1.17,1.42,1.04,1.19,1929.0,1.5,1.84,1.47,1.61,1639.0,1.86,2.24,1.85,1.85,550.0,2.37,2.69,2.31,2.43,1728.0,2.87,3.15,2.84,3.05,225.0
2019-06-19,2019-06-19,25.93,26.93,25.88,26.65,29671248.0,,,,,,,,,,,0.01,0.01,0.01,0.01,5.0,,,,,,0.01,0.01,0.01,0.01,43.0,0.01,0.01,0.01,0.01,1.0,0.02,0.02,0.01,0.01,4158.0,0.06,0.06,0.02,0.03,82.0,0.12,0.75,0.05,0.06,14761.0,0.28,0.84,0.12,0.17,4259.0,0.55,0.55,0.25,0.26,11333.0,0.93,0.93,0.39,0.39,3791.0,1.25,1.26,0.74,0.85,5067.0,1.72,1.72,1.09,1.25,315.0,2.16,2.18,1.49,1.62,895.0,2.75,2.75,1.92,2.02,224.0,3.24,3.24,2.39,2.54,1768.0,3.5,3.5,2.85,2.87,144.0
2019-06-20,2019-06-20,26.01,26.82,25.26,25.46,34444193.0,0.02,0.02,0.02,0.02,1.0,,,,,,0.01,0.01,0.01,0.01,21.0,,,,,,0.01,0.01,0.01,0.01,67.0,0.01,0.02,0.01,0.01,142.0,0.01,0.03,0.01,0.02,527.0,0.03,0.09,0.03,0.08,884.0,0.05,0.27,0.05,0.15,6277.0,0.14,0.51,0.12,0.36,11594.0,0.33,0.88,0.25,0.68,13219.0,0.74,1.31,0.46,1.08,6219.0,1.11,1.78,0.74,1.56,5097.0,1.57,2.23,1.1,1.95,2480.0,2.03,2.74,1.47,2.3,841.0,2.63,3.19,1.94,3.13,407.0,3.06,3.68,2.49,3.55,1790.0,3.68,3.85,2.84,3.45,99.0
2019-06-21,2019-06-21,26.62,26.81,25.885,26.2,19740690.0,0.01,0.01,0.01,0.01,2.0,0.12,0.12,0.12,0.12,9.0,0.01,0.03,0.01,0.03,151.0,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.01,13.0,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.01,67.0,0.01,0.02,0.01,0.02,64.0,0.01,0.14,0.01,0.14,1050.0,0.01,0.08,0.01,0.05,2612.0,0.01,0.41,0.01,0.41,9651.0,0.01,0.66,0.01,0.52,5573.0,0.44,1.11,0.28,0.84,6002.0,0.98,1.56,0.77,1.37,1541.0,1.51,2.12,1.28,1.87,2558.0,1.76,2.59,1.76,2.3,378.0,2.3,3.09,2.3,2.76,2308.0,2.89,3.44,2.76,3.4,37.0
2019-06-24,2019-06-24,26.38,26.52,26.14,26.45,12634966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-25,2019-06-25,27.05,27.181,26.37,26.4,17296855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-26,2019-06-26,26.84,27.05,26.39,26.52,13586640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-27,2019-06-27,26.42,26.795,26.2,26.65,14890831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28,2019-06-28,26.0,26.3,25.87,26.13,17624656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-01,2019-07-01,24.56,25.08,24.46,24.55,30302465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-02,2019-07-02,23.65,24.6,23.61,24.6,26022509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-03,2019-07-03,23.51,23.88,23.42,23.67,15809303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
