date,Underlying_date,Underlying_close,Underlying_high,Underlying_low,Underlying_open,Underlying_volume,20.0_close,20.0_high,20.0_low,20.0_open,20.0_volume,20.5_close,20.5_high,20.5_low,20.5_open,20.5_volume,21.0_close,21.0_high,21.0_low,21.0_open,21.0_volume,21.5_close,21.5_high,21.5_low,21.5_open,21.5_volume,22.0_close,22.0_high,22.0_low,22.0_open,22.0_volume,22.5_close,22.5_high,22.5_low,22.5_open,22.5_volume,23.0_close,23.0_high,23.0_low,23.0_open,23.0_volume,23.5_close,23.5_high,23.5_low,23.5_open,23.5_volume,24.0_close,24.0_high,24.0_low,24.0_open,24.0_volume,24.5_close,24.5_high,24.5_low,24.5_open,24.5_volume,25.0_close,25.0_high,25.0_low,25.0_open,25.0_volume,25.5_close,25.5_high,25.5_low,25.5_open,25.5_volume,26.0_close,26.0_high,26.0_low,26.0_open,26.0_volume,26.5_close,26.5_high,26.5_low,26.5_open,26.5_volume,27.0_close,27.0_high,27.0_low,27.0_open,27.0_volume,27.5_close,27.5_high,27.5_low,27.5_open,27.5_volume,28.0_close,28.0_high,28.0_low,28.0_open,28.0_volume,28.5_close,28.5_high,28.5_low,28.5_open,28.5_volume,29.0_close,29.0_high,29.0_low,29.0_open,29.0_volume
2019-08-01,2019-08-01,25.45,26.14,22.555,23.64,109087195.0,6.0,6.0,4.0,4.63,234.0,,,,,,5.48,5.7,3.9,3.9,35.0,,,,,,4.25,5.52,3.15,3.55,100.0,,,,,,4.25,4.8,2.73,3.15,220.0,,,,,,4.0,4.4,2.51,2.81,71.0,,,,,,3.67,4.0,2.24,2.7,231.0,,,,,,3.03,3.55,2.01,2.25,55.0,,,,,,2.94,3.26,1.78,1.78,62.0,,,,,,2.65,2.65,1.64,1.64,189.0,,,,,,2.5,2.84,1.48,1.57,28.0
2019-08-02,2019-08-02,25.66,26.69,25.27,25.5,71310504.0,6.5,6.95,6.3,6.4,35.0,,,,,,6.2,6.25,5.68,5.68,55.0,,,,,,5.55,5.82,5.0,5.0,382.0,,,,,,4.9,4.9,4.61,4.61,31.0,,,,,,4.25,4.75,4.25,4.61,30.0,,,,,,3.7,4.22,3.47,3.47,82.0,,,,,,3.75,3.95,3.35,3.35,30.0,,,,,,3.05,3.7,3.05,3.1,100.0,,,,,,2.94,3.27,2.76,2.76,113.0,,,,,,2.97,2.97,2.51,2.51,47.0
2019-08-05,2019-08-05,29.3,29.625,27.28,27.47,86663392.0,9.3,9.3,7.92,8.1,22.0,,,,,,7.48,7.56,7.16,7.16,9.0,,,,,,8.0,8.0,6.45,6.52,256.0,,,,,,7.0,7.0,5.88,5.88,59.0,,,,,,6.3,6.35,5.35,5.45,69.0,,,,,,5.8,6.05,4.99,4.99,162.0,,,,,,5.41,5.41,4.53,4.53,9.0,,,,,,5.03,5.1,3.23,3.23,40.0,,,,,,5.04,5.04,2.96,2.96,197.0,,,,,,4.1,4.5,3.49,3.49,212.0
2019-08-06,2019-08-06,27.48,29.67,27.48,28.22,59849382.0,9.57,9.57,9.57,9.57,7.0,,,,,,8.03,8.28,8.03,8.28,11.0,,,,,,7.32,7.7,6.83,6.86,5.0,,,,,,,,,,,,,,,,5.55,6.72,5.55,6.7,18.0,,,,,,4.95,6.19,4.95,5.15,87.0,,,,,,4.75,5.5,4.75,5.5,9.0,,,,,,4.1,5.3,4.1,4.35,30.0,,,,,,3.68,4.74,3.68,3.82,109.0,,,,,,3.4,4.15,3.4,3.55,106.0
2019-08-07,2019-08-07,27.62,30.09,27.48,29.44,54533993.0,9.76,9.76,9.76,9.76,4.0,,,,,,7.9,9.25,7.9,9.12,30.0,,,,,,6.58,8.5,6.58,8.49,4.0,,,,,,,,,,,,,,,,5.4,6.53,5.4,6.53,3.0,,,,,,5.05,6.5,5.05,6.5,22.0,,,,,,4.45,5.85,4.45,5.85,31.0,,,,,,4.88,5.4,4.88,5.4,8.0,,,,,,3.65,5.1,3.65,4.72,52.0,,,,,,3.38,4.6,3.38,4.56,90.0
2019-08-08,2019-08-08,25.98,27.41,25.87,27.06,34369131.0,7.55,7.55,7.55,7.55,1.0,,,,,,6.11,6.74,6.11,6.74,49.0,,,,,,,,,,,,,,,,4.85,4.85,4.85,4.85,6.0,,,,,,4.3,4.8,4.3,4.8,8.0,,,,,,3.9,4.5,3.9,4.5,18.0,,,,,,3.35,4.05,3.35,4.05,606.0,,,,,,3.0,3.63,3.0,3.63,326.0,,,,,,2.76,3.4,2.76,3.31,281.0,,,,,,2.43,2.95,2.43,2.95,14.0
2019-08-09,2019-08-09,26.93,27.465,26.18,26.43,38298114.0,,,,,,,,,,,6.65,6.81,6.5,6.5,23.0,,,,,,,,,,,,,,,,5.05,5.25,5.05,5.25,12.0,,,,,,4.4,4.92,4.4,4.92,34.0,,,,,,4.1,4.65,4.1,4.24,81.0,,,,,,3.64,4.1,3.5,3.61,371.0,,,,,,3.15,3.8,3.15,3.44,175.0,,,,,,3.2,3.53,2.9,3.0,616.0,,,,,,2.92,3.15,2.64,3.03,33.0
2019-08-12,2019-08-12,28.89,28.99,27.25,27.35,28752436.0,8.65,8.65,7.94,7.94,2.0,,,,,,,,,,,,,,,,6.45,6.45,6.45,6.45,1.0,,,,,,6.78,6.78,6.78,6.78,15.0,,,,,,5.68,5.68,5.3,5.4,39.0,,,,,,5.65,5.65,4.74,4.76,69.0,,,,,,5.08,5.16,4.25,4.32,394.0,,,,,,4.65,4.7,3.87,3.87,397.0,,,,,,4.41,4.41,3.5,3.62,72.0,,,,,,3.91,4.0,3.28,3.28,94.0
2019-08-13,2019-08-13,26.76,29.4,26.71,29.35,41956617.0,,,,,,,,,,,6.55,6.55,6.55,6.55,2.0,,,,,,5.9,5.93,5.9,5.9,15.0,,,,,,,,,,,,,,,,4.72,5.73,4.72,5.73,23.0,,,,,,4.2,4.43,4.17,4.35,39.0,,,,,,3.9,4.85,3.9,4.85,47.0,,,,,,3.28,4.55,3.28,4.55,189.0,,,,,,3.09,3.44,3.0,3.44,120.0,,,,,,2.81,3.65,2.79,3.65,97.0
2019-08-14,2019-08-14,30.465,30.5,28.07,28.59,67110934.0,9.72,9.72,9.72,9.72,1.0,,,,,,8.9,8.9,8.0,8.0,37.0,,,,,,8.65,8.65,7.04,7.04,18.0,,,,,,7.47,7.47,6.33,6.33,18.0,,,,,,7.05,7.05,5.88,5.88,22.0,,,,,,6.31,6.31,5.33,5.4,132.0,,,,,,5.85,5.85,4.9,4.9,110.0,,,,,,5.18,5.5,4.21,4.39,67.0,,,,,,5.2,5.2,3.78,4.0,114.0,,,,,,4.59,4.75,3.5,3.6,134.0
2019-08-15,2019-08-15,29.67,31.0,29.3715,29.72,39376746.0,10.4,10.4,10.4,10.4,10.0,,,,,,9.78,9.78,9.78,9.78,3.0,,,,,,8.55,8.91,8.55,8.91,21.0,,,,,,7.7,7.99,7.57,7.57,17.0,,,,,,7.46,7.46,7.46,7.46,10.0,,,,,,6.27,6.53,6.05,6.05,53.0,,,,,,5.55,6.05,5.55,5.8,67.0,,,,,,5.05,5.5,5.02,5.25,46.0,,,,,,4.8,4.93,4.74,4.93,8.0,,,,,,4.55,4.99,4.35,4.77,102.0
2019-08-16,2019-08-16,28.03,29.14,27.96,29.09,27556919.0,,,,,,,,,,,,,,,,,,,,,6.82,7.3,6.82,7.3,21.0,,,,,,,,,,,,,,,,5.55,5.7,5.55,5.7,5.0,,,,,,5.15,5.3,5.1,5.25,15.0,,,,,,4.5,4.88,4.5,4.88,17.0,,,,,,4.03,4.51,4.03,4.51,25.0,,,,,,3.65,3.87,3.65,3.87,79.0,,,,,,3.55,3.65,3.31,3.65,155.0
