date,Underlying_date,Underlying_close,Underlying_high,Underlying_low,Underlying_open,Underlying_volume,20.0_close,20.0_high,20.0_low,20.0_open,20.0_volume,20.5_close,20.5_high,20.5_low,20.5_open,20.5_volume,21.0_close,21.0_high,21.0_low,21.0_open,21.0_volume,21.5_close,21.5_high,21.5_low,21.5_open,21.5_volume,22.0_close,22.0_high,22.0_low,22.0_open,22.0_volume,22.5_close,22.5_high,22.5_low,22.5_open,22.5_volume,23.0_close,23.0_high,23.0_low,23.0_open,23.0_volume,23.5_close,23.5_high,23.5_low,23.5_open,23.5_volume,24.0_close,24.0_high,24.0_low,24.0_open,24.0_volume,24.5_close,24.5_high,24.5_low,24.5_open,24.5_volume,25.0_close,25.0_high,25.0_low,25.0_open,25.0_volume,25.5_close,25.5_high,25.5_low,25.5_open,25.5_volume,26.0_close,26.0_high,26.0_low,26.0_open,26.0_volume,26.5_close,26.5_high,26.5_low,26.5_open,26.5_volume,27.0_close,27.0_high,27.0_low,27.0_open,27.0_volume,27.5_close,27.5_high,27.5_low,27.5_open,27.5_volume,28.0_close,28.0_high,28.0_low,28.0_open,28.0_volume,28.5_close,28.5_high,28.5_low,28.5_open,28.5_volume,29.0_close,29.0_high,29.0_low,29.0_open,29.0_volume,29.5_close,29.5_high,29.5_low,29.5_open,29.5_volume
2019-05-30,2019-05-30,29.31,29.88,28.845,29.11,20277162.0,,,,,,,,,,,0.35,0.35,0.35,0.35,50.0,,,,,,0.51,0.57,0.51,0.57,56.0,,,,,,,,,,,,,,,,1.12,1.16,1.12,1.15,17.0,,,,,,1.56,1.66,1.53,1.66,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.23,3.23,3.23,3.23,12.0,,,,,,3.55,3.79,3.55,3.79,30.0,,,,,
2019-05-31,2019-05-31,30.42,30.89,29.905,30.73,28925166.0,,,,,,,,,,,,,,,,,,,,,0.45,0.7,0.4,0.7,6.0,,,,,,,,,,,,,,,,0.98,0.98,0.9,0.9,3.0,,,,,,1.26,1.35,1.13,1.13,225.0,,,,,,1.7,1.73,1.7,1.73,101.0,,,,,,2.65,2.75,2.65,2.75,2.0,,,,,,,,,,,,,,,,3.24,3.4,3.05,3.2,349.0,,,,,
2019-06-03,2019-06-03,30.73,31.41,29.8199,30.4,29037266.0,0.12,0.18,0.12,0.17,40.0,,,,,,0.29,0.29,0.29,0.29,15.0,,,,,,0.4,0.4,0.4,0.4,8.0,,,,,,0.61,0.61,0.59,0.59,3.0,,,,,,0.8,1.01,0.77,0.97,27.0,,,,,,1.12,1.36,1.09,1.34,24.0,,,,,,1.43,1.77,1.43,1.75,30.0,,,,,,1.85,2.21,1.85,2.21,16.0,,,,,,2.41,2.46,2.41,2.46,2.0,,,,,,2.87,2.87,2.87,2.87,2.0,,,,,
2019-06-04,2019-06-04,29.02,30.24,29.0,29.81,24171477.0,0.18,0.18,0.16,0.16,20.0,,,,,,0.3,0.3,0.25,0.25,72.0,,,,,,0.47,0.48,0.46,0.48,14.0,,,,,,0.7,0.7,0.7,0.7,14.0,,,,,,1.04,1.04,1.0,1.02,10.0,,,,,,1.42,1.42,1.28,1.3,142.0,,,,,,1.88,1.88,1.8,1.84,43.0,,,,,,2.4,2.4,2.26,2.26,11.0,,,,,,2.87,2.9,2.81,2.81,9.0,,,,,,3.56,3.56,3.35,3.42,46.0,,,,,
2019-06-05,2019-06-05,28.46,29.33,28.31,28.65,23479972.0,,,,,,,,,,,0.34,0.34,0.3,0.3,6.0,,,,,,0.55,0.55,0.5,0.5,9.0,,,,,,0.8,0.8,0.79,0.79,9.0,,,,,,1.17,1.17,1.04,1.04,25.0,,,,,,1.57,1.57,1.43,1.5,15.0,,,,,,,,,,,,,,,,2.5,2.5,2.4,2.47,36.0,,,,,,3.2,3.2,3.02,3.02,22.0,,,,,,3.8,3.8,3.53,3.59,152.0,,,,,
2019-06-06,2019-06-06,27.85,28.55,27.77,28.24,18497198.0,0.19,0.19,0.19,0.19,40.0,,,,,,0.33,0.33,0.33,0.33,40.0,,,,,,0.54,0.55,0.54,0.54,4.0,,,,,,,,,,,,,,,,1.22,1.22,1.16,1.18,225.0,,,,,,1.6,1.6,1.6,1.6,1.0,,,,,,2.17,2.18,2.08,2.1,43.0,,,,,,2.68,2.68,2.62,2.62,8.0,,,,,,3.27,3.3,3.12,3.12,32.0,,,,,,4.0,4.0,4.0,4.0,100.0,,,,,
2019-06-07,2019-06-07,28.06,28.1615,27.6,27.77,23326873.0,,,,,,,,,,,0.3,0.35,0.3,0.35,38.0,,,,,,0.55,0.57,0.55,0.56,13.0,,,,,,0.87,0.87,0.87,0.87,60.0,,,,,,1.2,1.2,1.17,1.17,57.0,,,,,,1.64,1.68,1.6,1.67,231.0,,,,,,2.11,2.15,2.1,2.12,37.0,,,,,,2.75,2.75,2.75,2.75,20.0,,,,,,3.25,3.25,3.25,3.25,8.0,,,,,,3.9,4.05,3.9,4.05,101.0,,,,,
2019-06-10,2019-06-10,27.86,28.24,27.61,27.71,14480560.0,0.16,0.16,0.16,0.16,2.0,,,,,,0.32,0.33,0.32,0.33,5.0,,,,,,0.51,0.51,0.5,0.5,9.0,,,,,,0.8,0.84,0.79,0.82,29.0,,,,,,1.15,1.15,1.12,1.14,31.0,,,,,,1.56,1.7,1.56,1.69,73.0,,,,,,2.12,2.21,2.0,2.21,10.0,,,,,,2.52,2.78,2.52,2.78,348.0,,,,,,3.25,3.4,3.2,3.4,33.0,,,,,,3.89,3.95,3.89,3.95,16.0,,,,,
2019-06-11,2019-06-11,27.91,28.3,27.3,27.4,18841531.0,,,,,,,,,,,0.27,0.27,0.27,0.27,5.0,,,,,,0.47,0.54,0.45,0.53,20.0,,,,,,0.75,0.85,0.71,0.84,128.0,,,,,,1.12,1.25,1.07,1.25,42.0,,,,,,1.53,1.67,1.46,1.67,46.0,,,,,,1.97,2.17,1.93,2.17,71.0,,,,,,2.55,2.55,2.44,2.5,35.0,,,,,,3.2,3.35,3.1,3.35,64.0,,,,,,3.82,3.82,3.82,3.82,5.0,,,,,
2019-06-12,2019-06-12,27.78,28.3,27.66,28.11,14225241.0,0.13,0.13,0.13,0.13,3.0,,,,,,,,,,,,,,,,0.48,0.48,0.44,0.44,61.0,,,,,,0.73,0.74,0.7,0.7,158.0,,,,,,1.07,1.07,1.02,1.05,32.0,,,,,,1.5,1.5,1.45,1.45,25.0,,,,,,2.01,2.01,2.01,2.01,2.0,,,,,,,,,,,,,,,,3.17,3.2,3.05,3.15,233.0,,,,,,,,,,,,,,,
2019-06-13,2019-06-13,27.61,27.905,27.33,27.45,17051858.0,0.14,0.14,0.14,0.14,10.0,,,,,,0.26,0.29,0.26,0.29,14.0,,,,,,0.46,0.46,0.46,0.46,10.0,,,,,,0.73,0.78,0.73,0.78,35.0,,,,,,1.08,1.15,1.07,1.15,37.0,,,,,,1.43,1.56,1.43,1.53,147.0,,,,,,2.03,2.1,2.03,2.1,29.0,,,,,,2.67,2.67,2.66,2.66,6.0,,,,,,3.3,3.3,3.3,3.3,200.0,,,,,,3.7,3.95,3.7,3.95,57.0,,,,,
2019-06-14,2019-06-14,27.32,28.06,27.28,27.8,13682989.0,0.14,0.14,0.11,0.11,3.0,,,,,,0.24,0.24,0.22,0.22,28.0,,,,,,0.43,0.43,0.43,0.43,2.0,,,,,,0.67,0.67,0.67,0.67,3.0,,,,,,1.03,1.03,1.03,1.03,9.0,,,,,,1.53,1.53,1.38,1.38,10.0,,,,,,2.06,2.06,1.91,1.91,9.0,,,,,,2.61,2.61,2.53,2.53,2.0,,,,,,3.25,3.25,3.05,3.05,70.0,,,,,,,,,,,,,,,
2019-06-17,2019-06-17,27.03,27.36,26.8815,27.29,14470210.0,0.14,0.14,0.13,0.13,17.0,,,,,,0.26,0.26,0.26,0.26,2.0,,,,,,0.47,0.5,0.43,0.5,81.0,,,,,,0.74,0.76,0.72,0.73,6350.0,,,,,,1.13,1.16,1.13,1.16,18.0,,,,,,1.59,1.6,1.53,1.59,3034.0,,,,,,2.16,2.16,2.03,2.03,12.0,,,,,,2.67,2.78,2.63,2.63,23.0,,,,,,3.34,3.45,3.31,3.33,114.0,,,,,,4.06,4.06,4.0,4.0,4.0,,,,,
2019-06-18,2019-06-18,26.82,26.98,26.35,26.54,24889651.0,0.15,0.17,0.13,0.13,118.0,,,,,,0.29,0.34,0.29,0.3,95.0,,,,,,0.53,0.58,0.47,0.47,132.0,,,,,,0.83,0.9,0.79,0.79,437.0,,,,,,1.23,1.28,1.18,1.23,232.0,,,,,,1.73,1.82,1.65,1.71,136.0,,,,,,2.23,2.36,2.18,2.36,70.0,,,,,,2.86,2.87,2.8,2.87,230.0,,,,,,3.6,3.72,3.53,3.7,61.0,,,,,,4.15,4.45,4.15,4.25,208.0,,,,,
2019-06-19,2019-06-19,25.93,26.93,25.88,26.65,29671248.0,0.18,1.15,0.14,0.56,5643.0,,,,,,0.36,0.69,0.3,0.69,141.0,,,,,,0.59,1.51,0.48,0.52,8769.0,,,,,,0.93,0.94,0.83,0.86,239.0,,,,,,1.39,1.39,1.21,1.21,188.0,,,,,,1.93,1.93,1.68,1.68,154.0,,,,,,2.52,2.52,2.22,2.25,192.0,,,,,,3.1,3.1,3.1,3.1,5.0,,,,,,3.9,3.9,3.57,3.57,101.0,,,,,,4.2,4.2,4.2,4.2,1.0,,,,,
2019-06-20,2019-06-20,26.01,26.82,25.26,25.46,34444193.0,0.19,0.36,0.15,0.36,1916.0,,,,,,0.35,0.42,0.3,0.39,443.0,,,,,,0.59,0.78,0.52,0.78,1652.0,,,,,,0.98,1.1,0.79,1.0,216.0,,,,,,1.44,1.53,1.32,1.53,420.0,,,,,,1.93,2.15,1.68,2.0,149.0,,,,,,2.6,2.79,2.26,2.73,385.0,,,,,,3.15,3.42,2.87,3.42,11.0,,,,,,3.85,4.13,3.55,4.13,112.0,,,,,,4.35,4.35,4.35,4.35,178.0,,,,,
2019-06-21,2019-06-21,26.62,26.81,25.885,26.2,19740690.0,0.14,0.21,0.11,0.21,985.0,,,,,,0.25,0.32,0.24,0.32,535.0,,,,,,0.44,0.61,0.43,0.61,2285.0,,,,,,0.79,0.91,0.72,0.87,309.0,,,,,,1.1,1.35,1.1,1.31,329.0,,,,,,1.57,1.88,1.57,1.84,104.0,,,,,,2.12,2.46,2.12,2.42,140.0,,,,,,2.72,3.08,2.72,3.08,6.0,,,,,,3.39,3.83,3.39,3.83,101.0,,,,,,4.55,4.6,4.55,4.6,29.0,,,,,
2019-06-24,2019-06-24,26.38,26.52,26.14,26.45,12634966.0,0.12,0.21,0.11,0.21,377.0,,,,,,0.27,0.34,0.23,0.34,286.0,,,,,,0.45,0.53,0.44,0.5,160.0,,,,,,0.76,0.8,0.76,0.78,68.0,,,,,,1.15,1.21,1.14,1.18,107.0,,,,,,1.7,1.71,1.63,1.63,139.0,,,,,,2.21,2.28,2.21,2.25,221.0,,,,,,2.81,2.92,2.8,2.85,412.0,,,,,,3.6,3.6,3.53,3.55,131.0,,,,,,4.26,4.27,4.26,4.27,4.0,,,,,
2019-06-25,2019-06-25,27.05,27.181,26.37,26.4,17296855.0,0.09,0.12,0.08,0.12,79.0,,,,,,0.2,0.22,0.2,0.22,67.0,,,,,,0.37,0.42,0.35,0.42,96.0,,,,,,0.62,0.72,0.6,0.72,3130.0,,,,,,0.93,1.11,0.93,1.07,116.0,,,,,,1.39,1.58,1.38,1.52,118.0,,,,,,1.91,2.11,1.87,2.07,64.0,,,,,,2.48,2.77,2.46,2.73,76.0,,,,,,3.15,3.49,3.15,3.49,28.0,,,,,,4.15,4.15,4.15,4.15,18.0,,,,,
2019-06-26,2019-06-26,26.84,27.05,26.39,26.52,13586640.0,0.1,0.11,0.09,0.11,451.0,,,,,,0.19,0.22,0.19,0.22,496.0,,,,,,0.38,0.4,0.38,0.39,177.0,,,,,,0.66,0.72,0.64,0.69,253.0,,,,,,1.01,1.12,1.0,1.06,52.0,,,,,,1.48,1.54,1.46,1.5,27.0,,,,,,2.03,2.14,1.98,2.14,78.0,,,,,,2.57,2.71,2.57,2.68,19.0,,,,,,3.44,3.44,3.36,3.36,2.0,,,,,,4.04,4.17,4.04,4.17,5.0,,,,,
2019-06-27,2019-06-27,26.42,26.795,26.2,26.65,14890831.0,0.13,0.13,0.1,0.11,481.0,,,,,,0.25,0.25,0.21,0.21,229.0,,,,,,0.45,0.48,0.39,0.41,260.0,,,,,,0.75,0.8,0.67,0.67,269.0,,,,,,1.2,1.2,1.05,1.08,136.0,,,,,,1.65,1.7,1.5,1.5,91.0,,,,,,2.23,2.23,2.12,2.14,69.0,,,,,,2.84,2.86,2.67,2.74,86.0,,,,,,3.57,3.57,3.42,3.42,4.0,,,,,,4.25,4.25,4.15,4.15,137.0,,,,,
2019-06-28,2019-06-28,26.0,26.3,25.87,26.13,17624656.0,0.16,0.18,0.13,0.13,198.0,,,,,,0.31,0.41,0.25,0.41,94.0,,,,,,0.56,0.56,0.48,0.48,351.0,,,,,,0.93,0.93,0.78,0.8,442.0,,,,,,1.3,1.31,1.19,1.21,562.0,,,,,,1.8,1.8,1.68,1.72,271.0,,,,,,2.52,2.52,2.27,2.3,279.0,,,,,,3.21,3.21,2.9,2.93,326.0,,,,,,3.8,3.8,3.62,3.62,4.0,,,,,,4.55,4.55,4.36,4.36,20.0,,,,,
2019-07-01,2019-07-01,24.56,25.08,24.46,24.55,30302465.0,0.17,0.37,0.14,0.2,643.0,,,,,,0.38,0.42,0.31,0.42,383.0,,,,,,0.68,0.8,0.58,0.68,1282.0,,,,,,1.1,1.21,0.95,1.17,697.0,,,,,,1.63,1.73,1.46,1.71,460.0,,,,,,2.24,2.38,2.04,2.1,511.0,,,,,,2.92,3.08,2.68,3.08,196.0,,,,,,3.62,3.77,3.42,3.77,43.0,,,,,,4.47,4.6,4.17,4.53,92.0,,,,,,5.26,5.4,5.0,5.4,42.0,,,,,
2019-07-02,2019-07-02,23.65,24.6,23.61,24.6,26022509.0,0.28,0.28,0.17,0.18,892.0,,,,,,0.54,0.56,0.36,0.36,213.0,,,,,,0.96,0.96,0.68,0.7,4506.0,,,,,,1.5,1.5,1.11,1.11,306.0,,,,,,2.14,2.14,1.65,1.73,1353.0,,,,,,2.77,2.77,2.28,2.28,353.0,,,,,,3.57,3.58,2.99,2.99,92.0,,,,,,4.31,4.31,3.75,3.75,38.0,,,,,,5.2,5.2,4.5,4.58,24.0,,,,,,5.68,5.68,5.68,5.68,1.0,,,,,
2019-07-03,2019-07-03,23.51,23.88,23.42,23.67,15809303.0,0.29,0.3,0.23,0.24,514.0,,,,,,0.59,0.59,0.5,0.51,288.0,,,,,,1.06,1.06,0.9,0.95,250.0,,,,,,1.61,1.61,1.39,1.42,153.0,,,,,,2.21,2.21,1.99,2.06,67.0,,,,,,2.9,2.9,2.7,2.73,323.0,,,,,,3.77,3.77,3.39,3.5,22.0,,,,,,4.49,4.49,4.2,4.28,25.0,,,,,,5.38,5.38,5.15,5.15,3.0,,,,,,,,,,,,,,,
2019-07-05,2019-07-05,23.58,24.71,23.5,24.01,24124885.0,0.25,0.27,0.17,0.22,395.0,,,,,,0.53,0.53,0.38,0.45,516.0,,,,,,0.92,0.95,0.7,0.81,4168.0,,,,,,1.43,1.47,1.13,1.29,672.0,,,,,,2.03,2.1,1.65,1.89,408.0,,,,,,2.76,2.76,2.25,2.53,406.0,,,,,,3.52,3.53,2.95,3.23,158.0,,,,,,4.3,4.33,3.88,3.88,61.0,,,,,,5.15,5.15,4.75,4.83,55.0,,,,,,5.97,5.97,5.97,5.97,1.0,,,,,
2019-07-08,2019-07-08,24.23,24.47,23.9,24.12,18014371.0,0.19,0.21,0.16,0.17,186.0,,,,,,0.44,0.44,0.35,0.39,375.0,,,,,,0.73,0.8,0.67,0.75,453.0,,,,,,1.27,1.27,1.12,1.16,863.0,,,,,,1.67,1.87,1.65,1.73,291.0,,,,,,2.35,2.51,2.3,2.4,114.0,,,,,,3.26,3.26,2.99,3.03,219.0,,,,,,4.1,4.1,3.78,3.9,22.0,,,,,,4.78,4.8,4.71,4.8,95.0,,,,,,5.55,5.55,5.4,5.4,50.0,,,,,
2019-07-09,2019-07-09,24.3,24.96,24.22,24.96,15024150.0,0.16,0.2,0.13,0.2,1097.0,,,,,,0.35,0.37,0.32,0.32,181.0,,,,,,0.66,0.69,0.58,0.61,179.0,,,,,,1.11,1.14,0.98,0.98,2123.0,,,,,,1.68,1.73,0.99,1.73,269.0,,,,,,2.35,2.35,2.04,2.07,17.0,,,,,,3.01,3.04,2.29,3.03,241.0,,,,,,3.75,3.79,3.43,3.43,36.0,,,,,,4.4,4.4,4.4,4.4,4.0,,,,,,5.5,5.5,5.5,5.5,13.0,,,,,
2019-07-10,2019-07-10,23.56,23.9869,23.495,23.98,19868046.0,0.22,0.22,0.18,0.21,753.0,,,,,,0.46,0.63,0.42,0.63,1345.0,,,,,,0.88,0.88,0.66,0.66,1829.0,,,,,,1.39,1.39,1.19,1.19,1530.0,,,,,,2.01,2.01,1.8,1.89,887.0,,,,,,2.72,2.72,2.46,2.57,302.0,,,,,,3.45,3.48,3.26,3.32,89.0,,,,,,4.25,4.3,4.05,4.05,121.0,,,,,,5.2,5.2,4.91,4.91,18.0,,,,,,6.03,6.03,6.03,6.03,2.0,,,,,
2019-07-11,2019-07-11,23.17,23.6,23.025,23.23,21061186.0,0.27,0.28,0.12,0.12,1240.0,,,,,,0.56,0.57,0.49,0.53,964.0,,,,,,0.99,1.02,0.77,0.77,413.0,,,,,,1.55,1.6,1.39,1.5,300.0,,,,,,2.21,2.26,2.03,2.2,1817.0,,,,,,2.73,3.0,2.73,2.91,284.0,,,,,,3.56,3.72,3.56,3.66,29.0,,,,,,4.35,4.65,4.35,4.6,16.0,,,,,,5.3,5.46,5.3,5.43,12.0,,,,,,,,,,,,,,,
2019-07-12,2019-07-12,22.8,23.19,22.75,23.01,18425836.0,0.28,0.29,0.24,0.29,5300.0,,,,,,0.63,0.63,0.55,0.6,672.0,,,,,,1.1,1.11,0.98,1.0,3739.0,,,,,,1.7,1.72,1.55,1.6,378.0,,,,,,2.41,2.41,2.22,2.28,367.0,,,,,,3.13,3.15,2.95,3.02,765.0,,,,,,3.88,3.88,3.8,3.86,114.0,,,,,,4.65,4.69,4.62,4.69,206.0,,,,,,5.65,5.65,5.51,5.52,8.0,,,,,,6.35,6.35,6.35,6.35,1.0,,,,,
2019-07-15,2019-07-15,22.71,22.93,22.58,22.69,15945412.0,0.3,0.32,0.25,0.32,377.0,,,,,,0.63,0.67,0.57,0.61,5426.0,,,,,,1.13,1.17,1.03,1.12,479.0,,,,,,1.73,1.77,1.64,1.67,2402.0,,,,,,2.42,2.47,2.33,2.39,224.0,,,,,,3.17,3.28,3.05,3.12,30.0,,,,,,4.04,4.07,3.94,3.95,23.0,,,,,,4.78,4.79,4.75,4.79,12.0,,,,,,5.7,5.77,5.66,5.77,31.0,,,,,,6.65,6.65,6.65,6.65,1.0,,,,,
2019-07-16,2019-07-16,22.78,22.9,22.29,22.6,25415471.0,0.32,0.38,0.27,0.31,6277.0,,,,,,0.67,0.77,0.6,0.67,669.0,,,,,,1.1,1.29,1.04,1.11,841.0,,,,,,1.7,1.92,1.68,1.76,544.0,,,,,,2.42,2.66,2.35,2.49,227.0,,,,,,3.32,3.45,3.11,3.4,107.0,,,,,,3.98,4.3,3.97,4.1,32.0,,,,,,5.0,5.15,4.8,4.96,22.0,,,,,,,,,,,,,,,,6.9,6.9,6.9,6.9,10.0,,,,,
2019-07-17,2019-07-17,23.36,23.36,22.44,22.58,29056917.0,0.18,0.32,0.17,0.32,4887.0,,,,,,0.44,0.69,0.44,0.68,468.0,,,,,,0.86,1.18,0.84,1.11,2432.0,,,,,,1.42,1.84,1.42,1.8,363.0,,,,,,2.07,2.5,2.07,2.49,607.0,,,,,,2.78,3.35,2.78,3.29,147.0,,,,,,3.98,4.2,3.69,4.19,47.0,,,,,,4.45,5.05,4.45,5.01,53.0,,,,,,5.65,5.95,5.65,5.95,13.0,,,,,,6.6,6.6,6.6,6.6,11.0,,,,,
